,DE_LU_Eprice,FR_Eprice,IT_NORD_Eprice,ES_Eprice
2019-11-16 19:00:00+00:00,35.37,51.79,51.79,51.79
2019-11-16 20:00:00+00:00,34.23,49.27,49.27,49.27
2019-11-16 21:00:00+00:00,34.3,48.87,48.87,48.87
2019-11-16 22:00:00+00:00,29.73,47.88,47.88,47.88
2019-11-16 23:00:00+00:00,29.06,45.07,41.73,45.07
2019-11-17 00:00:00+00:00,30.96,42.42,40.0,42.42
2019-11-17 01:00:00+00:00,31.59,39.81,33.09,39.81
2019-11-17 02:00:00+00:00,32.23,37.4,32.23,37.4
2019-11-17 03:00:00+00:00,32.86,36.3,32.25,36.3
2019-11-17 04:00:00+00:00,33.75,36.46,33.75,36.46
2019-11-17 05:00:00+00:00,32.49,36.5,36.5,36.5
2019-11-17 06:00:00+00:00,33.88,37.4,37.4,37.4
2019-11-17 07:00:00+00:00,36.85,38.56,38.56,38.56
2019-11-17 08:00:00+00:00,38.81,41.19,41.19,41.19
2019-11-17 09:00:00+00:00,39.72,43.12,43.12,43.12
2019-11-17 10:00:00+00:00,40.76,43.81,43.81,43.81
2019-11-17 11:00:00+00:00,40.15,44.08,44.08,44.08
2019-11-17 12:00:00+00:00,39.25,42.32,42.32,42.32
2019-11-17 13:00:00+00:00,39.06,41.0,41.0,41.0
2019-11-17 14:00:00+00:00,39.83,41.01,41.01,41.01
2019-11-17 15:00:00+00:00,41.15,43.01,43.01,43.01
2019-11-17 16:00:00+00:00,45.44,48.11,48.11,48.11
2019-11-17 17:00:00+00:00,43.67,52.75,52.75,52.75
2019-11-17 18:00:00+00:00,41.92,55.15,55.15,55.15
2019-11-17 19:00:00+00:00,37.18,52.79,52.79,52.79
2019-11-17 20:00:00+00:00,35.67,48.47,48.47,50.73
2019-11-17 21:00:00+00:00,35.06,47.62,47.62,47.62
2019-11-17 22:00:00+00:00,32.3,43.43,43.43,43.43
2019-11-17 23:00:00+00:00,24.76,43.28,42.7,43.28
2019-11-18 00:00:00+00:00,27.83,40.74,40.23,40.74
2019-11-18 01:00:00+00:00,26.31,39.69,39.69,39.69
2019-11-18 02:00:00+00:00,28.16,36.89,36.89,36.89
2019-11-18 03:00:00+00:00,29.68,35.68,35.68,35.68
2019-11-18 04:00:00+00:00,34.22,39.0,39.0,39.0
2019-11-18 05:00:00+00:00,41.34,49.84,49.84,46.05
2019-11-18 06:00:00+00:00,50.23,63.99,60.51,51.73
2019-11-18 07:00:00+00:00,49.86,64.93,64.93,51.05
2019-11-18 08:00:00+00:00,49.79,64.14,64.14,52.19
2019-11-18 09:00:00+00:00,48.38,61.3,61.3,51.49
2019-11-18 10:00:00+00:00,49.79,58.16,58.16,50.45
2019-11-18 11:00:00+00:00,48.81,57.27,57.27,50.47
2019-11-18 12:00:00+00:00,51.58,56.95,56.95,50.77
2019-11-18 13:00:00+00:00,49.8,59.06,59.06,50.0
2019-11-18 14:00:00+00:00,52.87,57.96,60.0,50.45
2019-11-18 15:00:00+00:00,55.0,59.58,70.0,52.23
2019-11-18 16:00:00+00:00,54.94,72.98,75.1,54.54
2019-11-18 17:00:00+00:00,43.67,85.0,85.0,60.52
2019-11-18 18:00:00+00:00,41.62,73.59,73.59,63.05
2019-11-18 19:00:00+00:00,35.9,62.55,62.55,62.55
2019-11-18 20:00:00+00:00,35.28,59.15,59.15,59.15
2019-11-18 21:00:00+00:00,33.89,54.54,53.0,54.54
2019-11-18 22:00:00+00:00,28.97,53.79,48.2,53.79
2019-11-18 23:00:00+00:00,27.75,51.52,48.58,51.52
2019-11-19 00:00:00+00:00,27.35,48.26,45.04,48.26
2019-11-19 01:00:00+00:00,24.53,45.91,44.42,45.91
2019-11-19 02:00:00+00:00,24.29,44.03,43.89,44.29
2019-11-19 03:00:00+00:00,27.73,43.73,43.73,43.73
2019-11-19 04:00:00+00:00,32.9,45.45,45.45,45.45
2019-11-19 05:00:00+00:00,38.36,56.12,56.12,56.12
2019-11-19 06:00:00+00:00,43.32,74.84,63.0,60.1
2019-11-19 07:00:00+00:00,44.86,76.4,75.0,60.0
2019-11-19 08:00:00+00:00,41.99,75.15,75.15,60.9
2019-11-19 09:00:00+00:00,41.7,72.4,72.4,60.52
2019-11-19 10:00:00+00:00,41.77,71.54,71.54,60.16
2019-11-19 11:00:00+00:00,41.96,66.83,66.83,61.14
2019-11-19 12:00:00+00:00,47.97,67.2,67.2,61.55
2019-11-19 13:00:00+00:00,53.95,67.0,67.0,60.9
2019-11-19 14:00:00+00:00,61.81,65.23,65.23,61.6
2019-11-19 15:00:00+00:00,70.43,70.43,70.43,61.75
2019-11-19 16:00:00+00:00,80.1,80.1,80.1,61.74
2019-11-19 17:00:00+00:00,76.09,99.1,76.09,64.3
2019-11-19 18:00:00+00:00,71.91,75.49,73.54,65.64
2019-11-19 19:00:00+00:00,58.97,64.85,64.85,64.85
2019-11-19 20:00:00+00:00,53.1,61.6,60.51,61.6
2019-11-19 21:00:00+00:00,43.34,59.63,52.08,59.63
2019-11-19 22:00:00+00:00,39.53,58.07,48.89,58.07
2019-11-19 23:00:00+00:00,38.77,56.94,50.53,56.94
2019-11-20 00:00:00+00:00,39.92,48.38,48.38,51.89
2019-11-20 01:00:00+00:00,39.7,45.71,45.71,47.88
2019-11-20 02:00:00+00:00,39.73,44.32,44.32,45.45
2019-11-20 03:00:00+00:00,39.5,42.4,42.4,45.27
2019-11-20 04:00:00+00:00,40.79,45.32,45.32,45.45
2019-11-20 05:00:00+00:00,51.77,55.52,55.52,55.52
2019-11-20 06:00:00+00:00,60.52,64.63,64.63,63.01
2019-11-20 07:00:00+00:00,68.9,79.26,79.26,63.01
2019-11-20 08:00:00+00:00,65.93,70.0,70.0,63.75
2019-11-20 09:00:00+00:00,61.02,63.63,63.63,63.63
2019-11-20 10:00:00+00:00,60.68,63.0,63.0,63.0
2019-11-20 11:00:00+00:00,59.12,62.22,62.22,62.22
2019-11-20 12:00:00+00:00,59.05,61.42,61.42,61.42
2019-11-20 13:00:00+00:00,59.82,59.82,59.82,59.82
2019-11-20 14:00:00+00:00,60.69,60.69,60.69,60.69
2019-11-20 15:00:00+00:00,63.29,64.34,64.34,61.03
2019-11-20 16:00:00+00:00,71.05,71.05,71.05,61.27
2019-11-20 17:00:00+00:00,63.5,70.34,70.34,64.0
2019-11-20 18:00:00+00:00,55.9,73.0,73.0,64.92
2019-11-20 19:00:00+00:00,53.95,61.78,61.78,61.78
2019-11-20 20:00:00+00:00,45.11,54.67,54.67,59.96
2019-11-20 21:00:00+00:00,40.76,54.91,51.87,54.91
2019-11-20 22:00:00+00:00,38.61,51.49,48.8,51.49
2019-11-20 23:00:00+00:00,38.62,47.88,47.88,47.88
2019-11-21 00:00:00+00:00,37.59,44.14,44.14,44.14
2019-11-21 01:00:00+00:00,37.05,42.68,42.68,42.68
2019-11-21 02:00:00+00:00,37.67,41.5,41.5,41.5
2019-11-21 03:00:00+00:00,38.39,41.0,41.27,41.0
2019-11-21 04:00:00+00:00,39.96,43.53,43.53,43.53
2019-11-21 05:00:00+00:00,45.59,51.17,51.17,48.97
2019-11-21 06:00:00+00:00,57.98,61.87,60.61,59.49
2019-11-21 07:00:00+00:00,58.4,70.32,70.32,60.5
2019-11-21 08:00:00+00:00,58.93,66.96,66.96,62.04
2019-11-21 09:00:00+00:00,59.16,64.38,64.38,61.59
2019-11-21 10:00:00+00:00,59.11,63.69,63.69,61.42
2019-11-21 11:00:00+00:00,56.28,60.56,58.0,60.56
2019-11-21 12:00:00+00:00,58.09,59.82,59.82,59.82
2019-11-21 13:00:00+00:00,57.32,59.09,59.09,59.09
2019-11-21 14:00:00+00:00,58.13,59.64,59.64,59.64
2019-11-21 15:00:00+00:00,59.86,61.69,63.0,61.69
2019-11-21 16:00:00+00:00,63.38,63.82,66.92,63.75
2019-11-21 17:00:00+00:00,55.58,67.22,67.22,65.35
2019-11-21 18:00:00+00:00,53.92,64.62,64.62,64.62
2019-11-21 19:00:00+00:00,50.06,61.09,61.09,61.09
2019-11-21 20:00:00+00:00,43.77,53.05,53.05,59.82
2019-11-21 21:00:00+00:00,40.13,52.01,52.01,52.01
2019-11-21 22:00:00+00:00,37.1,48.0,48.0,48.0
2019-11-21 23:00:00+00:00,35.3,48.64,48.64,50.54
2019-11-22 00:00:00+00:00,34.72,42.79,42.79,46.38
2019-11-22 01:00:00+00:00,35.73,39.1,40.0,39.1
2019-11-22 02:00:00+00:00,35.94,38.17,40.0,38.17
2019-11-22 03:00:00+00:00,35.59,35.88,39.6,35.88
2019-11-22 04:00:00+00:00,37.24,38.27,40.8,38.27
2019-11-22 05:00:00+00:00,41.22,47.59,51.58,47.59
2019-11-22 06:00:00+00:00,52.1,54.0,54.0,52.2
2019-11-22 07:00:00+00:00,52.79,54.44,54.44,53.53
2019-11-22 08:00:00+00:00,51.44,54.0,56.84,54.0
2019-11-22 09:00:00+00:00,50.9,54.08,54.08,52.97
2019-11-22 10:00:00+00:00,49.56,52.87,52.87,51.99
2019-11-22 11:00:00+00:00,47.87,51.8,51.8,50.44
2019-11-22 12:00:00+00:00,47.98,51.08,51.08,49.49
2019-11-22 13:00:00+00:00,49.03,49.03,52.16,44.51
2019-11-22 14:00:00+00:00,49.5,49.5,60.0,42.48
2019-11-22 15:00:00+00:00,49.04,49.04,63.0,41.51
2019-11-22 16:00:00+00:00,51.91,51.91,67.0,44.51
2019-11-22 17:00:00+00:00,45.75,51.38,60.71,50.69
2019-11-22 18:00:00+00:00,40.81,50.8,57.0,50.8
2019-11-22 19:00:00+00:00,39.56,48.39,52.52,48.39
2019-11-22 20:00:00+00:00,39.27,42.58,51.57,42.58
2019-11-22 21:00:00+00:00,38.32,44.22,47.14,44.22
2019-11-22 22:00:00+00:00,34.35,41.24,44.49,41.24
2019-11-22 23:00:00+00:00,32.31,35.47,45.0,35.47
2019-11-23 00:00:00+00:00,26.97,30.79,40.3,30.79
2019-11-23 01:00:00+00:00,26.15,29.07,38.5,29.07
2019-11-23 02:00:00+00:00,24.44,27.17,35.57,27.17
2019-11-23 03:00:00+00:00,22.89,25.16,32.09,25.16
2019-11-23 04:00:00+00:00,24.17,25.39,37.6,25.39
2019-11-23 05:00:00+00:00,26.47,29.11,44.61,29.11
2019-11-23 06:00:00+00:00,28.14,36.4,45.0,32.07
2019-11-23 07:00:00+00:00,33.76,37.72,45.76,30.0
2019-11-23 08:00:00+00:00,30.44,45.3,45.3,35.55
2019-11-23 09:00:00+00:00,30.31,45.0,45.0,35.96
2019-11-23 10:00:00+00:00,30.45,45.3,45.3,35.77
2019-11-23 11:00:00+00:00,29.9,46.3,46.3,35.49
2019-11-23 12:00:00+00:00,30.62,44.13,44.13,35.61
2019-11-23 13:00:00+00:00,32.4,40.0,43.59,35.47
2019-11-23 14:00:00+00:00,34.25,40.66,44.53,35.26
2019-11-23 15:00:00+00:00,39.01,45.23,47.27,35.96
2019-11-23 16:00:00+00:00,40.43,51.87,51.87,40.62
2019-11-23 17:00:00+00:00,40.02,52.12,52.12,48.85
2019-11-23 18:00:00+00:00,35.58,52.9,52.9,52.9
2019-11-23 19:00:00+00:00,30.19,50.44,50.44,50.44
2019-11-23 20:00:00+00:00,28.18,48.9,48.9,48.9
2019-11-23 21:00:00+00:00,29.6,47.15,47.15,47.15
2019-11-23 22:00:00+00:00,27.21,44.49,44.49,44.49
2019-11-23 23:00:00+00:00,13.15,42.65,42.65,42.65
2019-11-24 00:00:00+00:00,19.22,40.0,37.98,40.0
2019-11-24 01:00:00+00:00,13.28,35.29,32.0,35.29
2019-11-24 02:00:00+00:00,14.89,31.95,31.95,31.95
2019-11-24 03:00:00+00:00,10.19,30.0,30.0,30.0
2019-11-24 04:00:00+00:00,7.57,30.1,30.1,30.1
2019-11-24 05:00:00+00:00,19.09,32.77,32.77,32.77
2019-11-24 06:00:00+00:00,25.48,35.31,39.79,35.31
2019-11-24 07:00:00+00:00,30.45,35.54,44.53,35.54
2019-11-24 08:00:00+00:00,34.31,39.49,44.71,39.49
2019-11-24 09:00:00+00:00,37.55,44.12,44.31,44.12
2019-11-24 10:00:00+00:00,39.81,44.49,44.52,44.49
2019-11-24 11:00:00+00:00,39.81,45.32,45.32,45.32
2019-11-24 12:00:00+00:00,39.76,42.01,44.52,42.01
2019-11-24 13:00:00+00:00,40.05,40.05,44.52,40.05
2019-11-24 14:00:00+00:00,41.68,41.68,44.17,41.68
2019-11-24 15:00:00+00:00,45.01,45.01,45.01,45.01
2019-11-24 16:00:00+00:00,50.0,50.0,50.0,46.72
2019-11-24 17:00:00+00:00,51.77,51.77,51.77,50.0
2019-11-24 18:00:00+00:00,50.11,51.8,51.8,51.8
2019-11-24 19:00:00+00:00,49.96,49.96,49.96,49.96
2019-11-24 20:00:00+00:00,45.7,45.7,45.7,45.7
2019-11-24 21:00:00+00:00,44.64,44.64,44.64,44.64
2019-11-24 22:00:00+00:00,39.8,39.8,39.8,39.8
2019-11-24 23:00:00+00:00,38.19,38.19,38.19,38.19
2019-11-25 00:00:00+00:00,36.3,36.3,36.3,36.3
2019-11-25 01:00:00+00:00,36.02,36.02,36.02,36.02
2019-11-25 02:00:00+00:00,35.4,35.4,35.4,35.4
2019-11-25 03:00:00+00:00,35.38,35.38,35.38,35.38
2019-11-25 04:00:00+00:00,37.84,37.84,37.84,37.84
2019-11-25 05:00:00+00:00,50.0,50.0,50.0,39.99
2019-11-25 06:00:00+00:00,60.42,60.42,60.42,49.72
2019-11-25 07:00:00+00:00,58.37,58.37,58.37,51.25
2019-11-25 08:00:00+00:00,58.42,58.42,58.42,51.79
2019-11-25 09:00:00+00:00,57.3,57.3,57.3,51.79
2019-11-25 10:00:00+00:00,58.26,58.26,57.9,50.79
2019-11-25 11:00:00+00:00,58.77,58.77,53.7,50.55
2019-11-25 12:00:00+00:00,58.6,58.6,54.08,50.52
2019-11-25 13:00:00+00:00,57.05,57.05,57.05,49.71
2019-11-25 14:00:00+00:00,59.23,59.23,59.23,50.1
2019-11-25 15:00:00+00:00,58.4,58.4,58.4,51.79
2019-11-25 16:00:00+00:00,63.45,63.45,63.45,53.29
2019-11-25 17:00:00+00:00,59.36,59.36,59.36,57.57
2019-11-25 18:00:00+00:00,58.07,58.07,58.07,58.07
2019-11-25 19:00:00+00:00,53.93,53.93,53.93,53.93
2019-11-25 20:00:00+00:00,50.17,50.17,50.17,50.17
2019-11-25 21:00:00+00:00,46.36,47.3,47.3,47.3
2019-11-25 22:00:00+00:00,41.58,43.49,44.2,43.49
2019-11-25 23:00:00+00:00,39.07,39.07,41.83,39.07
2019-11-26 00:00:00+00:00,38.43,38.43,38.57,38.43
2019-11-26 01:00:00+00:00,36.2,36.2,36.2,36.2
2019-11-26 02:00:00+00:00,35.91,35.91,35.91,35.91
2019-11-26 03:00:00+00:00,35.98,35.98,35.98,35.98
2019-11-26 04:00:00+00:00,38.01,38.01,40.32,38.01
2019-11-26 05:00:00+00:00,45.21,45.21,49.8,45.21
2019-11-26 06:00:00+00:00,53.44,53.52,53.52,53.0
2019-11-26 07:00:00+00:00,54.79,54.79,54.79,54.79
2019-11-26 08:00:00+00:00,54.58,54.58,54.58,54.58
2019-11-26 09:00:00+00:00,54.79,54.79,54.79,50.56
2019-11-26 10:00:00+00:00,54.05,54.05,54.05,48.69
2019-11-26 11:00:00+00:00,52.91,52.91,52.91,47.59
2019-11-26 12:00:00+00:00,52.59,52.59,52.59,47.5
2019-11-26 13:00:00+00:00,52.99,52.99,52.99,45.32
2019-11-26 14:00:00+00:00,52.34,52.34,60.3,43.69
2019-11-26 15:00:00+00:00,52.43,52.43,66.88,45.01
2019-11-26 16:00:00+00:00,54.55,54.55,70.0,46.88
2019-11-26 17:00:00+00:00,54.52,54.52,63.5,48.5
2019-11-26 18:00:00+00:00,52.9,52.9,53.5,49.48
2019-11-26 19:00:00+00:00,47.51,47.51,51.24,47.51
2019-11-26 20:00:00+00:00,43.53,43.53,50.0,43.53
2019-11-26 21:00:00+00:00,42.28,42.28,46.8,42.28
2019-11-26 22:00:00+00:00,37.74,37.74,44.9,37.74
2019-11-26 23:00:00+00:00,36.2,36.2,36.2,36.2
2019-11-27 00:00:00+00:00,35.32,35.32,35.32,35.32
2019-11-27 01:00:00+00:00,32.84,32.84,32.84,32.84
2019-11-27 02:00:00+00:00,30.23,30.23,30.23,30.23
2019-11-27 03:00:00+00:00,31.65,31.65,31.65,31.65
2019-11-27 04:00:00+00:00,34.8,34.8,34.8,33.99
2019-11-27 05:00:00+00:00,41.94,41.94,45.2,37.11
2019-11-27 06:00:00+00:00,50.68,50.68,50.68,46.35
2019-11-27 07:00:00+00:00,50.54,50.54,54.79,50.53
2019-11-27 08:00:00+00:00,46.32,48.56,50.64,48.56
2019-11-27 09:00:00+00:00,43.94,45.33,50.0,45.33
2019-11-27 10:00:00+00:00,43.93,44.4,48.33,44.4
2019-11-27 11:00:00+00:00,44.12,44.12,46.31,44.12
2019-11-27 12:00:00+00:00,43.87,43.87,47.49,43.87
2019-11-27 13:00:00+00:00,43.21,43.67,49.96,43.67
2019-11-27 14:00:00+00:00,43.41,43.9,50.64,43.9
2019-11-27 15:00:00+00:00,43.71,44.4,58.13,44.4
2019-11-27 16:00:00+00:00,46.6,47.1,60.71,47.1
2019-11-27 17:00:00+00:00,43.38,49.99,52.64,49.99
2019-11-27 18:00:00+00:00,38.96,50.18,50.82,50.18
2019-11-27 19:00:00+00:00,34.47,46.01,49.88,46.5
2019-11-27 20:00:00+00:00,33.69,41.12,47.33,44.98
2019-11-27 21:00:00+00:00,28.6,41.5,44.33,41.5
2019-11-27 22:00:00+00:00,25.58,36.99,36.99,36.99
2019-11-27 23:00:00+00:00,25.24,31.73,40.43,31.73
2019-11-28 00:00:00+00:00,21.23,27.71,34.0,27.71
2019-11-28 01:00:00+00:00,5.32,19.39,33.39,19.39
2019-11-28 02:00:00+00:00,1.94,12.56,29.55,12.56
2019-11-28 03:00:00+00:00,11.75,16.87,30.0,16.87
2019-11-28 04:00:00+00:00,23.53,26.45,40.0,26.45
2019-11-28 05:00:00+00:00,29.82,35.92,50.0,35.92
2019-11-28 06:00:00+00:00,34.14,44.25,57.31,44.25
2019-11-28 07:00:00+00:00,40.38,46.51,60.61,46.51
2019-11-28 08:00:00+00:00,39.34,46.72,56.99,46.72
2019-11-28 09:00:00+00:00,38.52,45.09,54.88,45.09
2019-11-28 10:00:00+00:00,38.16,44.21,53.7,44.21
2019-11-28 11:00:00+00:00,35.44,43.99,51.8,43.99
2019-11-28 12:00:00+00:00,35.24,44.21,52.49,44.21
2019-11-28 13:00:00+00:00,35.7,43.21,56.62,43.21
2019-11-28 14:00:00+00:00,36.23,43.8,60.81,43.8
2019-11-28 15:00:00+00:00,38.05,44.8,68.23,44.8
2019-11-28 16:00:00+00:00,40.43,50.87,74.53,50.87
2019-11-28 17:00:00+00:00,40.58,54.0,70.85,54.0
2019-11-28 18:00:00+00:00,39.95,55.37,60.2,55.37
2019-11-28 19:00:00+00:00,36.16,51.9,57.23,51.9
2019-11-28 20:00:00+00:00,30.9,46.76,51.14,46.76
2019-11-28 21:00:00+00:00,28.46,45.03,47.56,45.03
2019-11-28 22:00:00+00:00,25.17,43.8,43.8,43.8
2019-11-28 23:00:00+00:00,23.95,40.12,40.12,40.12
2019-11-29 00:00:00+00:00,21.27,36.3,36.3,36.3
2019-11-29 01:00:00+00:00,11.79,33.17,33.17,33.17
2019-11-29 02:00:00+00:00,14.2,29.83,29.83,33.14
2019-11-29 03:00:00+00:00,27.56,33.5,33.5,33.5
2019-11-29 04:00:00+00:00,27.5,38.7,38.7,38.7
2019-11-29 05:00:00+00:00,39.86,46.31,47.1,46.31
2019-11-29 06:00:00+00:00,45.08,52.19,53.78,52.19
2019-11-29 07:00:00+00:00,45.89,53.01,54.27,52.64
2019-11-29 08:00:00+00:00,42.69,53.63,53.63,53.63
2019-11-29 09:00:00+00:00,42.42,52.64,52.64,52.64
2019-11-29 10:00:00+00:00,42.29,52.35,52.35,52.35
2019-11-29 11:00:00+00:00,41.65,50.53,50.53,50.53
2019-11-29 12:00:00+00:00,42.22,49.92,49.92,49.92
2019-11-29 13:00:00+00:00,47.91,50.17,51.7,50.17
2019-11-29 14:00:00+00:00,51.04,51.04,54.7,51.04
2019-11-29 15:00:00+00:00,52.14,52.14,60.91,52.14
2019-11-29 16:00:00+00:00,54.05,54.09,65.45,54.09
2019-11-29 17:00:00+00:00,55.36,56.53,60.81,56.53
2019-11-29 18:00:00+00:00,53.11,56.13,56.63,56.13
2019-11-29 19:00:00+00:00,52.01,53.05,53.05,53.05
2019-11-29 20:00:00+00:00,46.44,49.27,50.0,49.27
2019-11-29 21:00:00+00:00,42.24,48.0,48.0,48.0
2019-11-29 22:00:00+00:00,39.28,45.15,45.15,45.15
2019-11-29 23:00:00+00:00,36.29,43.0,43.59,43.0
2019-11-30 00:00:00+00:00,35.96,38.05,38.05,38.05
